playerID,yearID,B_G,B_AB,B_R,B_H,B_2B,B_3B,B_HR,B_RBI,B_SB,B_CS,B_BB,B_SO,B_IBB,B_HBP,B_SH,B_SF
rudijo01,1975,126,468,66,130,26,6,21,75,2,1,40,56,12,3,3,1
rudijo01,1976,130,500,54,135,32,3,13,94,6,1,41,71,10,3,3,10
rudijo01,1977,64,242,48,64,13,2,13,53,1,0,22,48,4,4,2,2
rudijo01,1978,133,497,58,127,27,1,17,79,2,1,28,82,4,2,3,6
rudijo01,1979,90,330,35,80,11,3,11,61,0,0,24,61,3,1,4,2
rudijo01,1980,104,372,42,88,17,1,16,53,1,0,17,84,2,5,2,3
rudijo01,1981,49,122,14,22,3,0,6,24,0,0,8,29,1,2,1,2
rudijo01,1982,71,193,21,41,6,1,5,18,0,0,24,35,0,1,4,1
rudolke01,1969,27,34,7,7,1,0,1,6,0,0,6,11,0,0,0,0
rudolke01,1970,20,40,1,4,1,0,0,2,0,0,1,12,1,0,2,0
rudolke01,1971,25,76,5,15,3,0,0,7,0,0,6,20,0,1,3,0
rudolke01,1972,42,106,10,25,1,1,2,9,1,2,6,14,0,1,3,0
rudolke01,1973,64,170,12,35,8,1,2,17,1,4,7,25,0,1,2,2
rudolke01,1974,57,158,11,41,3,0,0,10,0,0,21,15,5,1,1,0
rudolke01,1975,44,80,5,16,2,0,1,6,0,0,3,10,0,0,0,0
rudolke01,1976,27,50,1,8,3,0,0,5,0,0,1,7,0,0,0,0
rudolke01,1977,22,29,3,7,1,0,0,2,0,0,1,7,1,0,0,0
rueteki01,1993,14,26,0,2,0,0,0,3,0,0,3,10,0,0,8,0
rueteki01,1994,20,34,1,4,0,0,0,1,0,0,2,8,0,0,2,0
rueteki01,1995,9,16,0,0,0,0,0,1,0,0,0,6,0,0,2,0
rueteki01,1996,20,32,2,4,0,0,0,3,0,0,2,5,0,0,2,1
rueteki01,1997,32,65,5,9,0,0,0,5,0,0,3,14,0,0,7,0
rueteki01,1998,34,67,7,14,1,0,0,3,0,1,0,12,0,0,9,0
rueteki01,1999,33,58,6,9,2,0,0,5,0,0,3,6,0,0,8,1
rueteki01,2000,34,60,5,12,3,0,0,5,0,0,1,11,0,0,10,0
rueteki01,2001,36,58,5,10,0,0,0,5,0,0,5,5,0,0,10,1
rueteki01,2002,35,62,3,11,0,0,0,3,0,0,2,11,0,0,13,2
rueteki01,2003,27,53,5,7,0,0,0,3,1,0,2,8,0,0,6,0
rueteki01,2004,34,61,4,8,2,0,0,2,0,0,3,7,0,0,3,0
rueteki01,2005,21,30,1,5,1,0,0,1,0,0,1,2,0,0,6,0
rufda01,2012,12,33,4,11,2,1,3,10,0,0,2,12,1,0,0,2
rufda01,2013,73,251,36,62,11,0,14,30,0,0,33,91,1,7,0,2
rufda01,2014,52,102,13,24,8,0,3,8,0,0,8,32,0,4,1,2
rufda01,2015,106,268,30,63,12,0,12,39,1,0,21,69,0,5,0,3
ruggiju01,2007,7,14,2,3,0,0,0,3,0,0,1,5,0,0,0,0
ruggiju01,2008,45,76,9,15,4,0,2,7,2,0,4,27,0,1,0,0
ruggiju01,2011,46,105,11,26,4,0,4,13,1,1,4,26,0,0,1,1
ruggiju01,2012,91,288,38,90,23,1,13,36,14,8,29,84,0,0,1,1
ruggiju01,2013,128,424,49,94,18,1,18,50,15,8,41,114,1,5,1,0
ruggiju01,2014,81,224,29,63,13,1,6,28,2,4,18,70,0,3,1,4
ruggiju01,2015,57,125,20,31,8,1,6,15,5,2,14,41,0,2,0,0
ruizca01,2006,27,69,5,18,1,1,3,10,0,0,5,8,2,1,2,1
ruizca01,2007,115,374,42,97,29,2,6,54,6,1,42,49,10,5,5,3
ruizca01,2008,117,320,47,70,14,0,4,31,1,2,44,38,6,4,4,1
ruizca01,2009,107,322,32,82,26,1,9,43,3,2,47,39,8,4,4,2
ruizca01,2010,121,371,43,112,28,1,8,53,0,1,55,54,13,6,0,1
ruizca01,2011,132,410,49,116,23,0,6,40,1,0,48,48,10,10,3,1
ruizca01,2012,114,372,56,121,32,0,16,68,4,0,29,50,6,16,0,4
ruizca01,2013,92,310,30,83,16,0,5,37,1,0,18,39,3,7,4,2
ruizca01,2014,110,381,43,96,25,1,6,31,4,2,46,60,1,12,1,5
ruizca01,2015,86,284,23,60,13,1,2,22,1,1,28,43,2,4,3,1
ruizch01,1964,77,311,33,76,13,2,2,16,11,3,7,41,1,4,12,2
ruizch01,1965,29,18,7,2,1,0,0,1,1,2,0,5,0,0,0,0
ruizch01,1966,82,110,13,28,2,1,0,5,1,2,5,14,0,0,0,0
ruizch01,1967,105,250,32,55,12,4,0,13,9,4,11,35,0,2,4,1
ruizch01,1968,85,139,15,36,2,1,0,9,4,3,12,18,0,0,3,1
ruizch01,1969,88,196,19,48,4,1,0,13,4,2,14,28,3,0,7,2
ruizch01,1970,68,107,10,26,3,1,0,12,3,0,7,16,1,1,4,1
ruizch01,1971,31,19,4,5,0,0,0,0,1,0,2,7,0,0,3,0
rungepa01,1981,10,27,2,7,1,0,0,2,0,0,4,4,0,0,0,0
rungepa01,1982,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rungepa01,1983,5,8,0,2,0,0,0,1,0,0,1,4,0,0,1,0
rungepa01,1984,28,90,5,24,3,1,0,3,5,3,10,14,0,0,3,0
rungepa01,1985,50,87,15,19,3,0,1,5,0,1,18,18,0,0,4,1
rungepa01,1986,7,8,1,2,0,0,0,0,0,0,2,4,0,0,0,0
rungepa01,1987,27,47,9,10,1,0,3,8,0,1,5,10,0,0,2,0
rungepa01,1988,52,76,11,16,5,0,0,7,0,0,14,21,0,0,0,1
runnepe01,1951,78,273,31,76,12,2,0,25,0,3,31,24,0.0,1,2,0.0
runnepe01,1952,152,555,70,158,18,3,1,64,0,10,72,55,0.0,1,4,0.0
runnepe01,1953,137,486,64,125,15,5,2,50,3,4,64,36,0.0,3,6,0.0
runnepe01,1954,139,488,75,131,17,15,3,56,2,3,78,60,0.0,0,2,2
runnepe01,1955,134,503,66,143,16,4,2,49,3,9,55,51,2,1,4,4
runnepe01,1956,147,578,72,179,29,9,8,76,5,5,58,64,2,2,4,4
runnepe01,1957,134,473,53,109,18,4,2,35,2,3,55,51,5,2,1,5
runnepe01,1958,147,568,103,183,32,5,8,59,1,2,87,49,0,6,2,3
runnepe01,1959,147,560,95,176,33,6,6,57,6,5,95,48,1,1,5,0
runnepe01,1960,143,528,80,169,29,2,2,35,5,2,71,51,2,2,9,3
runnepe01,1961,143,360,49,114,20,3,3,38,5,1,46,32,2,3,2,3
runnepe01,1962,152,562,80,183,33,5,10,60,3,4,79,57,11,3,0,6
runnepe01,1963,124,388,35,98,9,1,2,23,2,0,45,42,2,3,7,4
runnepe01,1964,22,51,3,10,1,0,0,3,0,0,8,7,1,0,1,0
rushbo01,1950,40,90,6,15,2,0,1,5,1,0.0,3,36,0.0,0,1,0.0
rushbo01,1951,37,68,5,13,2,0,0,2,0,0,1,20,0.0,0,4,0.0
rushbo01,1952,34,96,5,28,5,1,0,15,0,0,1,35,0.0,0,2,0.0
rushbo01,1953,29,54,2,6,0,1,0,5,0,0,3,23,0.0,0,3,0.0
rushbo01,1954,33,83,6,23,4,1,2,9,0,0,3,23,0.0,0,1,0
rushbo01,1955,33,82,6,9,2,0,1,5,0,0,6,40,0,0,3,0
rushbo01,1956,32,82,6,8,1,0,0,2,0,0,6,37,0,0,4,0
rushbo01,1957,31,69,3,14,3,0,0,3,0,0,3,26,0,0,3,0
rushbo01,1958,28,45,2,9,1,0,0,1,0,0,3,14,0,0,3,1
rushbo01,1959,31,32,2,6,0,0,0,0,0,0,0,15,0,0,1,0
rushbo01,1960,19,4,2,2,0,0,0,0,0,0,1,1,0,0,0,0
russebi01,1969,98,212,35,48,6,2,5,15,4,1,22,45,1,1,2,1
russebi01,1970,81,278,30,72,11,9,0,28,9,1,16,28,1,3,4,3
russebi01,1971,91,211,29,48,7,4,2,15,6,3,11,39,2,0,0,1
russebi01,1972,129,434,47,118,19,5,4,34,14,7,34,64,9,2,5,2
russebi01,1973,162,615,55,163,26,3,4,56,15,7,34,63,20,1,9,7
russebi01,1974,160,553,61,149,18,6,5,65,14,5,53,53,25,4,11,4
russebi01,1975,84,252,24,52,9,2,0,14,5,0,23,28,6,2,4,1
russebi01,1976,149,554,53,152,17,3,5,65,15,5,21,46,9,3,6,6
russebi01,1977,153,634,84,176,28,6,4,51,16,7,24,43,1,2,9,4
russebi01,1978,155,625,72,179,32,4,3,46,10,6,30,34,8,2,12,3
russebi01,1979,153,627,72,170,26,4,7,56,6,9,24,43,2,1,14,4
russebi01,1980,130,466,38,123,23,2,3,34,13,2,18,44,0,3,12,1
russebi01,1981,82,262,20,61,9,2,0,22,2,1,19,20,3,1,5,3
russebi01,1982,153,497,64,136,20,2,3,46,10,2,63,30,11,4,8,4
russebi01,1983,131,451,47,111,13,1,1,30,13,9,33,31,4,4,12,2
russebi01,1984,89,262,25,70,12,1,0,19,4,4,25,24,1,0,9,2
russebi01,1985,76,169,19,44,6,1,0,13,4,0,18,9,1,1,3,1
russebi01,1986,105,216,21,54,11,0,0,18,7,0,15,23,2,2,7,2
russejo02,1984,39,99,11,28,8,1,2,11,0,1,12,33,2,0,0,3
russejo02,1985,81,216,22,47,12,0,9,23,2,0,18,72,0,0,0,0
russejo02,1986,93,315,35,76,21,2,13,60,0,1,25,103,2,3,1,4
russejo02,1987,24,62,5,9,1,0,3,8,0,1,3,17,0,0,0,0
russejo02,1988,22,49,5,12,1,0,2,4,0,0,3,15,0,1,0,0
russejo02,1989,74,159,14,29,2,0,2,9,0,0,8,53,1,1,0,1
russejo02,1990,68,128,16,35,4,0,2,8,1,0,11,41,2,0,1,0
russejo02,1991,22,27,3,3,0,0,0,1,0,0,1,7,0,0,0,1
russejo02,1992,7,10,1,1,0,0,0,2,0,0,1,4,0,1,0,1
russejo02,1993,18,22,1,5,1,0,1,3,0,0,2,10,0,0,0,0
ruthvdi01,1973,27,38,1,5,1,0,0,2,0,0,1,14,0,0,6,0
ruthvdi01,1974,35,68,1,13,1,0,0,5,1,1,0,19,0,0,5,0
ruthvdi01,1975,12,13,1,2,0,0,0,1,0,0,0,3,0,0,2,0
ruthvdi01,1976,37,76,6,13,1,0,0,5,0,1,3,21,0,1,9,0
ruthvdi01,1977,25,45,4,12,1,1,1,3,0,0,2,15,0,0,5,0
ruthvdi01,1978,34,77,7,17,0,2,0,4,0,0,1,25,0,0,6,0
ruthvdi01,1979,21,41,2,6,0,0,0,0,0,0,2,11,0,2,2,0
ruthvdi01,1980,33,68,7,16,5,1,0,8,1,1,2,22,0,0,12,0
ruthvdi01,1981,23,50,2,7,3,0,0,5,0,0,2,14,0,0,5,0
ruthvdi01,1982,33,64,2,7,1,1,0,5,0,1,0,26,0,0,12,1
ruthvdi01,1983,32,62,6,13,2,0,0,3,0,0,2,16,0,0,7,0
ruthvdi01,1984,25,44,2,7,3,0,0,2,0,0,1,18,0,0,5,0
ruthvdi01,1985,20,24,1,5,0,0,0,1,0,1,0,7,0,0,6,0
ruthvdi01,1986,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
rutlejo01,2012,73,277,37,76,20,5,8,37,7,0,9,54,0,4,0,1
rutlejo01,2013,88,285,45,67,6,1,7,19,12,0,22,62,1,2,4,1
rutlejo01,2014,105,309,44,83,16,7,4,33,2,3,20,83,0,6,5,2
rutlejo01,2015,39,74,11,21,1,0,1,10,0,0,5,26,1,2,1,3
ryanbr01,2007,67,180,30,52,9,0,4,12,7,0,15,19,0,1,3,0
ryanbr01,2008,80,197,30,48,9,0,0,10,7,2,16,31,0,2,3,0
ryanbr01,2009,129,390,55,114,19,7,3,37,14,7,24,56,3,6,6,3
ryanbr01,2010,139,439,50,98,19,3,2,36,11,4,33,60,5,2,9,3
ryanbr01,2011,123,436,51,108,19,3,3,39,13,3,34,87,0,10,9,5
ryanbr01,2012,141,407,42,79,19,3,3,31,11,5,44,98,0,5,8,6
ryanbr01,2013,104,319,30,63,12,0,4,22,4,2,23,73,1,2,4,1
ryanbr01,2014,49,114,5,19,4,0,0,8,0,2,4,30,0,3,1,2
ryanbr01,2015,47,96,10,22,6,2,0,8,0,0,5,29,0,1,1,0
ryanco01,1950,126,439,57,109,20,5,6,49,4,0.0,64,55,0.0,3,7,0.0
ryanco01,1951,136,473,75,112,17,4,16,53,11,6,79,72,0.0,3,5,0.0
ryanco01,1952,154,577,81,139,24,6,12,49,13,5,69,72,0.0,5,5,0.0
ryanco01,1953,107,301,53,85,15,6,5,32,7,1,39,47,0.0,0,4,0.0
ryanco01,1954,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0
ryanmi02,1964,1,3,0,1,0,0,0,2,0,0,1,0,1,0,0,0
ryanmi02,1965,33,107,7,17,0,1,3,9,0,0,5,19,1,0,0,2
ryanmi02,1966,116,369,27,79,15,3,2,32,1,0,29,68,3,0,1,1
ryanmi02,1967,79,226,21,45,4,2,2,27,2,0,26,42,5,1,4,2
ryanmi02,1968,96,296,12,53,6,1,1,15,0,3,15,59,3,0,2,1
ryanmi02,1969,133,446,41,91,17,2,12,44,1,1,30,66,4,2,1,2
ryanmi02,1970,46,134,14,24,8,0,2,11,0,0,16,24,3,0,1,1
ryanmi02,1971,43,134,9,22,5,1,3,6,0,0,10,32,1,0,0,0
ryanmi02,1972,46,106,6,19,4,0,2,10,0,0,10,25,2,1,0,1
ryanmi02,1973,28,69,7,16,1,2,1,5,0,0,6,19,0,0,2,1
ryanmi02,1974,15,30,2,3,0,0,0,0,0,0,4,16,0,0,0,0
saboch01,1988,137,538,74,146,40,2,11,44,46,14,29,52,1,6,5,4
saboch01,1989,82,304,40,79,21,1,6,29,14,9,25,33,2,1,4,2
saboch01,1990,148,567,95,153,38,2,25,71,25,10,61,58,7,4,1,3
saboch01,1991,153,582,91,175,35,3,26,88,19,6,44,79,3,6,5,3
saboch01,1992,96,344,42,84,19,3,12,43,4,5,30,54,1,1,1,6
saboch01,1993,148,552,86,143,33,2,21,82,6,4,43,105,5,6,2,8
saboch01,1994,68,258,41,66,15,3,11,42,1,1,20,38,2,5,4,1
saboch01,1995,25,84,10,20,6,0,1,11,3,0,4,14,1,2,2,2
saboch01,1996,54,125,15,32,7,1,3,16,2,0,18,27,0,1,1,0
sadecra01,1960,29,57,5,12,0,0,0,2,0,0,1,6,0,0,2,0
sadecra01,1961,36,87,6,22,4,0,0,12,0,0,1,7,0,0,2,0
sadecra01,1962,24,37,4,3,0,0,1,1,0,0,0,6,0,0,2,0
sadecra01,1963,39,64,6,9,0,1,0,3,0,1,1,11,0,0,7,1
sadecra01,1964,39,75,7,12,6,1,0,6,0,0,2,14,0,1,9,0
sadecra01,1965,36,55,6,11,2,1,0,4,0,0,2,11,0,0,3,0
sadecra01,1966,32,41,7,14,1,1,3,7,0,0,1,7,0,0,3,0
sadecra01,1967,37,73,2,18,3,0,0,5,0,0,1,15,0,0,1,0
sadecra01,1968,43,85,1,8,2,0,0,0,0,0,6,34,0,0,4,0
sadecra01,1969,30,40,6,5,0,0,1,5,0,0,7,13,0,0,4,0
sadecra01,1970,28,39,2,8,0,0,0,3,0,0,2,10,0,0,8,0
sadecra01,1971,34,50,2,10,0,0,0,2,0,0,2,12,0,0,5,0
sadecra01,1972,34,13,1,2,0,0,0,1,0,0,0,5,0,0,1,0
sadecra01,1973,31,31,3,7,2,0,0,1,0,0,0,5,0,0,2,0
sadecra01,1974,34,27,1,7,0,0,0,2,0,0,1,1,0,0,0,0
sadecra01,1975,38,15.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0
sadecra01,1976,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sadecra01,1977,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sadekmi01,1973,39,66,6,11,1,1,0,4,1,0,11,8,0,0,1,1
sadekmi01,1975,42,106,14,25,5,2,0,9,1,0,14,14,1,0,0,1
sadekmi01,1976,55,93,8,19,2,0,0,7,0,0,11,10,2,1,4,0
sadekmi01,1977,61,126,12,29,7,0,1,15,2,1,12,5,0,0,3,0
sadekmi01,1978,40,109,15,26,3,0,2,9,1,0,10,11,2,0,1,0
sadekmi01,1979,63,126,14,30,5,0,1,11,1,0,15,24,2,1,4,1
sadekmi01,1980,64,151,14,38,4,1,1,16,0,0,27,18,6,0,4,1
sadekmi01,1981,19,36,5,6,3,0,0,3,0,0,8,7,0,0,2,0
sadledo01,1998,58,124,21,28,4,4,3,15,4,0,6,28,0,3,5,1
sadledo01,1999,49,107,18,30,5,1,0,4,2,1,5,20,0,0,3,0
sadledo01,2000,49,99,14,22,5,0,1,10,3,1,5,18,0,1,5,2
sadledo01,2001,93,185,28,30,6,0,1,5,7,4,18,37,0,2,5,1
sadledo01,2002,73,98,16,16,2,1,0,7,5,3,7,19,0,2,1,1
sadledo01,2003,77,131,27,26,5,2,1,5,4,3,13,34,0,2,2,2
sadledo01,2004,18,23,1,3,2,0,0,0,0,0,1,7,0,0,0,0
sadledo01,2007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sadowed01,1960,38,93,10,20,2,0,3,8,0,0,8,13,2,1,0,0
sadowed01,1961,69,164,16,38,13,0,4,12,2,3,11,33,1,0,2,1
sadowed01,1962,27,55,4,11,4,0,1,3,1,0,2,14,0,0,0,0
sadowed01,1963,80,174,24,30,1,1,4,15,2,1,17,33,5,0,2,1
sadowed01,1966,3,9,1,1,0,0,0,1,0,0,1,1,0,0,0,0
saenzol01,1994,5,14,2,2,0,1,0,0,0,0,0,5,0,0,1,0
saenzol01,1999,97,255,41,70,18,0,11,41,1,1,22,47,1,15,0,3
saenzol01,2000,76,214,40,67,12,2,9,33,1,0,25,40,2,7,0,1
saenzol01,2001,106,305,33,67,21,1,9,32,0,1,19,64,1,13,1,3
saenzol01,2002,68,156,15,43,10,1,6,18,1,1,13,31,1,7,0,2
saenzol01,2004,77,111,17,31,1,0,8,22,0,0,12,33,1,2,0,3
saenzol01,2005,109,319,39,84,24,0,15,63,0,1,27,63,1,3,0,2
saenzol01,2006,103,179,30,53,15,0,11,48,0,0,14,47,1,7,0,4
saenzol01,2007,92,110,9,21,5,0,4,18,0,0,16,25,0,2,0,4
sainjo01,1950,37,102,9,21,2,0,1,15,0,0.0,6,3,0.0,1,7,0.0
sainjo01,1951,33,66,7,15,3,0,1,4,0,0,1,3,0.0,1,4,0.0
sainjo01,1952,47,71,4,19,4,1,1,14,0,0,3,5,0.0,0,1,0.0
sainjo01,1953,41,68,8,17,3,1,0,8,0,0,5,1,0.0,0,4,0.0
sainjo01,1954,45,17,1,6,1,0,0,5,0,0,2,1,0.0,0,1,0
sainjo01,1955,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sakatle01,1977,53,154,13,25,2,0,2,12,1,3,9,22,0,0,6,0
sakatle01,1978,30,78,8,15,4,0,0,3,1,0,8,11,1,0,0,0
sakatle01,1979,4,14,1,7,2,0,0,1,0,0,0,1,0,0,0,0
sakatle01,1980,43,83,12,16,3,2,1,9,2,1,6,10,0,0,0,1
sakatle01,1981,61,150,19,34,4,0,5,15,4,0,11,18,0,1,1,1
sakatle01,1982,135,343,40,89,18,1,6,31,7,4,30,39,2,4,8,4
sakatle01,1983,66,134,23,34,7,0,3,12,8,4,16,17,0,1,1,0
sakatle01,1984,81,157,23,30,1,0,3,11,4,1,6,15,2,0,5,0
sakatle01,1985,55,97,15,22,3,0,3,6,3,2,6,15,0,1,1,0
sakatle01,1986,17,34,4,12,2,0,0,5,0,1,3,6,0,0,0,1
sakatle01,1987,19,45,5,12,0,1,2,4,0,1,2,4,0,1,0,0
salasma01,1984,14,20,1,2,1,0,0,1,0,0,0,3,0,0,1,0
salasma01,1985,120,360,51,108,20,5,9,41,0,1,18,37,5,1,0,3
salasma01,1986,91,258,28,60,7,4,8,33,3,1,18,32,2,1,5,3
salasma01,1987,72,160,21,40,6,0,6,21,0,1,15,23,1,3,1,2
salasma01,1988,75,196,17,49,7,0,3,9,0,0,12,17,2,3,0,0
salasma01,1989,30,77,4,17,4,1,2,7,0,0,5,13,1,1,0,0
salasma01,1990,74,164,18,38,3,0,9,24,0,0,21,28,2,1,1,0
salasma01,1991,33,57,2,5,1,0,1,7,0,0,0,10,0,2,0,1
salazan01,1983,36,37,5,8,1,1,0,1,0,0,1,8,0,0,1,1
salazan01,1984,80,174,12,27,4,2,0,12,1,1,4,38,0,1,4,1
salazan01,1986,117,298,24,73,20,2,0,24,1,1,7,47,0,2,5,1
salazan01,1987,116,317,24,65,7,0,2,21,4,4,6,46,0,0,8,1
salazan01,1988,34,60,4,15,1,1,0,1,0,0,1,11,1,0,2,0
salazlu01,1980,44,169,28,57,4,7,1,25,11,2,9,25,1,1,3,1
salazlu01,1981,109,400,37,121,19,6,3,38,11,8,16,72,2,1,5,2
salazlu01,1982,145,524,55,127,15,5,8,62,32,9,23,80,10,2,5,5
salazlu01,1983,134,481,52,124,16,2,14,45,24,9,17,80,8,2,8,2
salazlu01,1984,93,228,20,55,7,2,3,17,11,7,6,38,1,0,2,0
salazlu01,1985,122,327,39,80,18,2,10,45,14,4,12,60,2,0,9,5
salazlu01,1986,4,7,1,1,0,0,0,0,0,0,1,3,0,0,0,0
salazlu01,1987,84,189,13,48,5,0,3,17,3,3,14,30,2,0,1,2
salazlu01,1988,130,452,61,122,14,1,12,62,6,0,21,70,2,3,10,3
salazlu01,1989,121,326,34,92,12,2,9,34,1,4,15,57,3,1,7,0
salazlu01,1990,115,410,44,104,13,3,12,47,3,1,19,59,3,4,0,1
salazlu01,1991,103,333,34,86,14,1,14,38,0,3,15,45,1,1,2,0
salazlu01,1992,98,255,20,53,7,2,5,25,1,1,11,34,2,0,3,4
salmoch01,1964,86,283,43,87,17,2,4,25,10,6,13,37,0,2,2,2
salmoch01,1965,79,120,20,29,8,0,3,12,7,4,5,19,0,2,5,1
salmoch01,1966,126,422,46,108,13,2,7,40,10,1,21,41,2,0,6,3
salmoch01,1967,90,203,19,46,13,1,2,19,10,4,17,29,1,1,2,1
salmoch01,1968,103,276,24,59,8,1,3,12,7,7,12,30,0,3,5,1
salmoch01,1969,52,91,18,27,5,0,3,12,0,0,10,22,1,2,0,1
salmoch01,1970,63,172,19,43,4,0,7,22,2,2,8,30,0,1,3,0
salmoch01,1971,42,84,11,15,1,0,2,7,0,0,3,21,0,0,2,1
salmoch01,1972,17,16,2,1,1,0,0,0,0,0,0,4,0,0,0,0
salmoti01,1992,23,79,8,14,1,0,2,6,1,1,11,23,1,1,0,1
salmoti01,1993,142,515,93,146,35,1,31,95,5,6,82,135,5,5,0,8
salmoti01,1994,100,373,67,107,18,2,23,70,1,3,54,102,2,5,0,3
salmoti01,1995,143,537,111,177,34,3,34,105,5,5,91,111,2,6,0,4
salmoti01,1996,156,581,90,166,27,4,30,98,4,2,93,125,7,4,0,3
salmoti01,1997,157,582,95,172,28,1,33,129,9,12,95,142,5,7,0,11
salmoti01,1998,136,463,84,139,28,1,26,88,0,1,90,100,5,3,0,10
salmoti01,1999,98,353,60,94,24,2,17,69,4,1,63,82,2,0,0,6
salmoti01,2000,158,568,108,165,36,2,34,97,0,2,104,139,5,6,0,2
salmoti01,2001,137,475,63,108,21,1,17,49,9,3,96,121,4,8,0,2
salmoti01,2002,138,483,84,138,37,1,22,88,6,3,71,102,3,7,0,7
salmoti01,2003,148,528,78,145,35,4,19,72,3,1,77,93,3,10,0,6
salmoti01,2004,60,186,15,47,7,0,2,23,1,0,14,41,0,2,0,4
salmoti01,2006,76,211,30,56,8,2,9,27,0,2,29,44,1,3,0,1
saltaja01,2007,93,308,39,82,13,1,11,33,0,0,19,75,1,1,0,1
saltaja01,2008,61,198,27,50,13,0,3,26,0,2,31,74,1,0,0,1
saltaja01,2009,84,283,34,66,12,0,9,34,0,2,22,97,1,1,3,1
saltaja01,2010,12,24,2,4,3,0,0,2,0,0,6,5,0,0,0,0
saltaja01,2011,103,358,52,84,23,3,16,56,1,0,24,119,1,3,0,1
saltaja01,2012,121,405,55,90,17,1,25,59,0,1,38,139,0,1,0,4
saltaja01,2013,121,425,68,116,40,0,14,65,4,1,43,139,3,0,0,2
saltaja01,2014,114,373,43,82,20,0,11,44,0,1,55,143,4,2,0,5
saltaja01,2015,79,200,26,45,15,0,9,24,0,0,23,69,0,2,1,1
samplbi01,1978,8,15,2,7,2,0,0,3,0,0,0,3,0,0,0,0
samplbi01,1979,128,325,60,95,21,2,5,35,8,6,37,28,1,2,10,3
samplbi01,1980,99,204,29,53,10,0,4,19,8,5,18,15,2,6,4,2
samplbi01,1981,66,230,36,65,16,0,3,25,4,1,17,21,1,7,3,3
samplbi01,1982,97,360,56,94,14,2,10,29,10,2,27,35,0,3,8,0
samplbi01,1983,147,554,80,152,28,3,12,57,44,8,44,46,2,5,4,4
samplbi01,1984,130,489,67,121,20,2,5,33,18,6,29,46,1,0,4,6
samplbi01,1985,59,139,18,40,5,0,1,15,2,1,9,10,0,2,2,2
samplbi01,1986,92,200,23,57,11,0,6,14,4,2,14,26,1,3,2,2
samueju01,1983,18,65,14,18,1,2,2,5,3,2,4,16,1,1,0,1
samueju01,1984,160,701,105,191,36,19,15,69,72,15,28,168,2,7,0,1
samueju01,1985,161,663,101,175,31,13,19,74,53,19,33,141,2,6,2,5
samueju01,1986,145,591,90,157,36,12,16,78,42,14,26,142,3,8,1,7
samueju01,1987,160,655,113,178,37,15,28,100,35,15,60,162,5,5,0,6
samueju01,1988,157,629,68,153,32,9,12,67,33,10,39,151,6,12,0,5
samueju01,1989,137,532,69,125,16,2,11,48,42,12,42,120,2,11,2,2
samueju01,1990,143,492,62,119,24,3,13,52,38,20,51,126,5,5,5,5
samueju01,1991,153,594,74,161,22,6,12,58,23,8,49,133,4,3,10,3
samueju01,1992,76,224,22,61,8,4,0,23,8,3,14,49,4,2,4,2
samueju01,1993,103,261,31,60,10,4,4,26,9,7,23,53,3,3,0,2
samueju01,1994,59,136,32,42,9,5,5,21,5,2,10,26,0,3,0,2
samueju01,1995,91,205,31,54,10,1,12,39,6,4,29,49,1,2,1,0
samueju01,1996,69,188,34,48,8,3,8,26,9,1,15,65,0,3,0,1
samueju01,1997,45,95,13,27,5,4,3,15,5,3,10,28,0,2,1,0
samueju01,1998,43,50,14,9,2,0,1,2,13,8,7,13,0,1,1,0
sanchal03,2001,30,68,7,14,3,2,0,4,6,2,5,13,0,0,0,0
sanchal03,2002,112,394,55,114,10,7,1,33,37,14,31,62,0,2,6,2
sanchal03,2003,144,557,58,160,23,8,1,32,52,24,25,74,0,3,9,5
sanchal03,2004,79,332,41,107,9,3,2,26,19,13,7,50,0,0,12,1
sanchal03,2005,62,176,32,57,11,1,2,16,8,5,8,34,1,1,5,2
sanchfr01,2002,12,16,3,3,0,0,0,2,0,0,2,3,0,0,0,0
sanchfr01,2003,20,34,6,8,2,0,0,2,0,0,0,8,0,0,0,0
sanchfr01,2004,9,19,2,3,0,0,0,2,0,0,0,3,0,0,1,0
sanchfr01,2005,132,453,54,132,26,4,5,35,2,2,27,36,1,5,4,3
sanchfr01,2006,157,582,85,200,53,2,6,85,3,2,31,52,6,7,3,9
sanchfr01,2007,147,602,77,183,42,4,11,81,0,1,32,76,2,8,2,9
sanchfr01,2008,145,569,75,154,26,2,9,52,0,1,21,63,1,4,8,6
sanchfr01,2009,111,457,56,134,29,3,7,41,5,1,22,76,4,2,4,4
sanchfr01,2010,111,431,55,126,22,1,7,47,3,1,32,68,1,3,8,5
sanchfr01,2011,60,239,21,69,15,1,3,24,0,1,13,35,3,3,5,1
