playerID,guess,at_least,season4
llenawi01,24.500049,26.25,36
johnsho01,78.666824,70.5,54
johnsho01,73.000146,40.5,147
johnsho01,107.166881,110.25,114
johnsho01,115.00023,85.5,164
johnsho01,144.500289,123.0,144
johnsho01,145.666958,108.0,146
johnsho01,148.33363,109.5,78
johnsho01,111.66689,58.5,56
johnsho01,78.33349,42.0,48
singlch01,121.66691,91.5,75
batteea01,25.833385,28.5,14
batteea01,23.000046,10.5,126
batteea01,74.000148,94.5,139
batteea01,113.833561,104.25,146
batteea01,140.333614,109.5,145
batteea01,144.333622,108.75,110
batteea01,127.666922,82.5,117
batteea01,119.333572,87.75,93
cirilje01,160.00032,125.25,194
cirilje01,183.3337,145.5,198
cirilje01,191.500383,148.5,195
cirilje01,195.833725,146.25,165
cirilje01,180.500361,123.75,121
cirilje01,148.000296,90.75,53
cirilje01,94.333522,39.75,16
cirilje01,45.833425,12.0,52
cirilje01,40.166747,39.0,84
tuckemi01,112.166891,75.75,75
tuckemi01,94.666856,56.25,72
tuckemi01,77.833489,54.0,110
tuckemi01,91.500183,82.5,118
tuckemi01,107.666882,88.5,102
tuckemi01,108.666884,76.5,119
tuckemi01,113.166893,89.25,64
valenbo02,66.333466,28.5,97
valenbo02,79.000158,72.75,18
valenbo02,47.666762,13.5,18
valenbo02,31.166729,13.5,23
valenbo02,20.500041,17.25,43
benedbr01,77.000154,58.5,95
benedbr01,88.666844,71.25,126
benedbr01,107.666882,94.5,67
benedbr01,91.333516,50.25,42
benedbr01,64.333462,31.5,36
benedbr01,43.166753,27.0,14
benedbr01,26.000052,10.5,57
teufeti01,97.000194,51.75,92
teufeti01,87.833509,69.0,64
teufeti01,74.166815,48.0,56
teufeti01,64.666796,42.0,43
teufeti01,50.833435,32.25,74
teufeti01,60.666788,55.5,55
gonzaca01,149.833633,106.5,157
gonzaca01,158.666984,117.75,118
gonzaca01,135.00027,88.5,62
maxwech01,15.833365,19.5,29
maxwech01,23.33338,21.75,163
maxwech01,95.500191,122.25,136
maxwech01,127.166921,102.0,108
maxwech01,126.500253,81.0,130
maxwech01,123.666914,97.5,114
maxwech01,118.33357,85.5,30
maxwech01,74.666816,22.5,74
maxwech01,66.000132,55.5,30
andinro01,8.833351,9.75,44
andinro01,27.166721,33.0,18
andinro01,25.833385,13.5,120
andinro01,73.33348,90.0,81
milleke01,43.500087,45.0,77
milleke01,64.000128,57.75,118
milleke01,94.666856,88.5,18
milleke01,61.166789,13.5,2
fasansa01,24.666716,10.5,27
fasansa01,26.333386,20.25,17
fasansa01,19.833373,12.75,0
fasansa01,10.166687,0.0,40
fasansa01,22.833379,30.0,41
fasansa01,33.833401,30.75,8
mcraebr01,155.500311,132.75,119
mcraebr01,138.33361,89.25,167
mcraebr01,152.666972,125.25,172
mcraebr01,161.500323,129.0,136
mcraebr01,153.166973,102.0,146
cangejo01,48.833431,22.5,35
cangejo01,35.833405,26.25,15
cangejo01,24.166715,11.25,16
cangejo01,18.833371,12.0,28
cangejo01,21.833377,21.0,64
cangejo01,44.000088,48.0,69
cangejo01,60.500121,51.75,47
cangejo01,57.166781,35.25,43
suzukic01,236.333806,196.5,206
suzukic01,225.667118,154.5,224
suzukic01,224.333782,168.0,238
suzukic01,228.000456,178.5,213
suzukic01,223.167113,159.75,225
suzukic01,223.167113,168.75,214
suzukic01,217.500435,160.5,184
suzukic01,200.833735,138.0,178
suzukic01,186.000372,133.5,136
suzukic01,158.000316,102.0,102
carewro01,106.66688,52.5,177
carewro01,137.166941,132.75,170
carewro01,155.666978,127.5,203
carewro01,187.667042,152.25,218
carewro01,205.00041,163.5,192
carewro01,202.500405,144.0,200
carewro01,200.333734,150.0,239
carewro01,218.167103,179.25,188
carewro01,207.000414,141.0,130
carewro01,167.500335,97.5,179
carewro01,164.166995,134.25,111
carewro01,136.833607,83.25,167
carewro01,150.333634,125.25,160
carewro01,154.166975,120.0,97
gedmari01,63.833461,45.0,121
gedmari01,92.500185,90.75,147
gedmari01,123.833581,110.25,119
gedmari01,128.666924,89.25,31
gedmari01,79.666826,23.25,69
gedmari01,64.666796,51.75,55
gedmari01,55.666778,41.25,24
gedmari01,41.833417,18.0,10
maxweju01,44.666756,54.0,59
maxweju01,56.000112,44.25,6
leede02,99.666866,100.5,158
leede02,131.166929,118.5,157
leede02,153.500307,117.75,146
leede02,151.66697,109.5,168
leede02,158.833651,126.0,199
leede02,179.833693,149.25,50
leede02,119.333572,37.5,180
leede02,139.833613,135.0,181
leede02,158.833651,135.75,163
leede02,171.833677,122.25,142
stottme01,9.833353,6.0,13
stottme01,11.000022,9.75,18
stottme01,14.666696,13.5,16
stottme01,16.166699,12.0,16
stottme01,16.333366,12.0,16
stottme01,16.000032,12.0,0.0
brutobi01,156.66698,107.25,85
brutobi01,119.333572,63.75,91
brutobi01,97.666862,68.25,138
brutobi01,113.500227,103.5,180
brutobi01,151.166969,135.0,153
brutobi01,159.500319,114.75,156
brutobi01,159.000318,117.0,134
duncash01,29.166725,39.75,58
duncash01,47.166761,43.5,47
hershmi01,115.00023,78.0,114
hershmi01,113.833561,85.5,136
hershmi01,123.33358,102.0,122
hershmi01,125.333584,91.5,67
hershmi01,96.833527,50.25,26
hershmi01,55.666778,19.5,23
raineti01,121.333576,134.25,183
raineti01,167.000334,137.25,192
raineti01,186.833707,144.0,184
raineti01,186.500373,138.0,194
raineti01,190.333714,145.5,175
raineti01,182.833699,131.25,116
raineti01,148.666964,87.0,148
raineti01,141.833617,111.0,131
raineti01,134.166935,98.25,163
raineti01,149.833633,122.25,162
raineti01,157.166981,121.5,127
raineti01,144.666956,95.25,102
raineti01,120.333574,76.5,143
raineti01,126.66692,107.25,57
raineti01,93.166853,42.75,87
raineti01,86.333506,65.25,93
raineti01,85.00017,69.75,29
raineti01,60.00012,21.75,27
trumbma01,144.000288,108.75,77
brockgr01,92.333518,82.5,76
brockgr01,84.833503,57.0,159
brockgr01,123.166913,119.25,77
brockgr01,104.166875,57.75,99
brockgr01,101.66687,74.25,91
powervi01,146.833627,90.75,184
powervi01,159.666986,138.0,172
powervi01,167.500335,129.0,167
powervi01,171.500343,125.25,151
powervi01,159.833653,113.25,177
powervi01,166.667,132.75,146
powervi01,157.166981,109.5,75
borosst01,76.166819,60.75,19
borosst01,54.333442,14.25,95
glaustr01,148.833631,110.25,142
glaustr01,146.66696,106.5,79
glaustr01,111.333556,59.25,52
glaustr01,76.000152,39.0,139
glaustr01,100.0002,104.25,136
glaustr01,123.000246,102.0,101
glaustr01,119.000238,75.75,147
glaustr01,129.833593,110.25,5
romanjo01,110.833555,114.0,120
romanjo01,125.00025,90.0,55
romanjo01,92.833519,41.25,85
romanjo01,80.833495,63.75,86
romanjo01,80.500161,64.5,76
whitefr01,83.833501,76.5,116
whitefr01,104.666876,87.0,127
whitefr01,119.166905,95.25,124
whitefr01,123.666914,93.0,148
whitefr01,136.500273,111.0,91
whitefr01,115.500231,68.25,156
whitefr01,133.000266,117.0,143
whitefr01,138.666944,107.25,130
whitefr01,138.666944,97.5,140
whitefr01,137.166941,105.0,154
whitefr01,145.333624,115.5,138
whitefr01,143.666954,103.5,126
whitefr01,134.666936,94.5,107
cuellmi01,4.000008,6.0,13
cuellmi01,9.166685,9.75,11
cuellmi01,11.166689,8.25,12
cuellmi01,11.833357,9.0,10
cuellmi01,10.833355,7.5,11
cuellmi01,10.833355,8.25,11
cuellmi01,10.833355,8.25,0.0
cuellmi01,5.500011,0.0,0.0
cuellmi01,1.833337,0.0,0.0
cuellmi01,0.0,0.0,0.0
walkeje01,10.666688,10.5,16
walkeje01,14.500029,12.0,15
walkeje01,15.166697,11.25,2
thomsbo01,167.500335,131.25,23
thomsbo01,97.166861,17.25,88
thomsbo01,80.833495,66.0,106
thomsbo01,86.166839,79.5,87
thomsbo01,93.500187,65.25,155
thomsbo01,124.166915,116.25,97
orrpe01,20.333374,14.25,19
orrpe01,18.000036,14.25,21
orrpe01,20.00004,15.75,17
howelja02,107.000214,95.25,108
howelja02,114.666896,81.0,72
howelja02,93.166853,54.0,50
howelja02,67.000134,37.5,34
howelja02,45.666758,25.5,45
howelja02,42.166751,33.75,11
percoja01,21.166709,5.25,180
percoja01,101.000202,135.0,128
izturce01,160.166987,144.75,114
izturce01,144.666956,85.5,47
izturce01,93.666854,35.25,81
izturce01,75.166817,60.75,109
izturce01,89.333512,81.75,99
izturce01,99.333532,74.25,109
izturce01,105.666878,81.75,6
izturce01,55.833445,4.5,40
martima01,61.333456,45.75,33
martima01,50.500101,24.75,16
redmati01,106.500213,114.75,80
johnsla03,98.833531,115.5,161
johnsla03,140.833615,120.75,158
johnsla03,158.33365,118.5,168
johnsla03,163.500327,126.0,114
johnsla03,139.333612,85.5,186
johnsla03,159.000318,139.5,227
johnsla03,194.500389,170.25,126
johnsla03,169.667006,94.5,85
johnsla03,122.333578,63.75,87
munsoer01,42.833419,56.25,68
munsoer01,60.833455,51.0,3
munsoer01,36.66674,2.25,28
munsoer01,26.333386,21.0,31
walbema01,69.166805,36.0,38
walbema01,51.833437,28.5,87
walbema01,64.166795,65.25,69
walbema01,69.833473,51.75,29
walbema01,52.000104,21.75,1
walbema01,21.66671,0.75,20
dejesda01,134.833603,108.75,157
dejesda01,149.333632,117.75,159
dejesda01,156.000312,119.25,157
dejesda01,157.666982,117.75,112
dejesda01,134.833603,84.0,106
dejesda01,116.500233,79.5,133
dejesda01,120.500241,99.75,98
dejesda01,111.000222,73.5,59
liriane01,90.333514,62.25,9
liriane01,50.500101,6.75,46
liriane01,39.833413,34.5,65
liriane01,49.333432,48.75,74
liriane01,66.333466,55.5,58
liriane01,64.500129,43.5,20
thomade01,115.666898,96.75,149
thomade01,133.500267,111.75,63
thomade01,102.666872,47.25,135
thomade01,113.33356,101.25,80
thomade01,95.500191,60.0,104
thomade01,101.166869,78.0,79
thomade01,87.500175,59.25,54
thomade01,70.666808,40.5,26
thomade01,44.166755,19.5,48
thomade01,41.66675,36.0,66
ramospe01,16.333366,15.75,11
ramospe01,14.666696,8.25,10
ramospe01,12.166691,7.5,16
ramospe01,13.166693,12.0,10
ramospe01,12.000024,7.5,6
ramospe01,9.000018,4.5,7
ramospe01,7.166681,5.25,1
ramospe01,3.833341,0.75,2
ramospe01,2.500005,1.5,0
ramospe01,0.833335,0.0,0
correvi01,53.833441,33.75,30
correvi01,41.66675,22.5,25
correvi01,30.00006,18.75,31
hurdlcl01,90.00018,87.0,25
hurdlcl01,58.000116,18.75,7
hurdlcl01,31.166729,5.25,6
hurdlcl01,9.500019,4.5,16
hurdlcl01,11.166689,12.0,30
lavalmi01,75.500151,76.5,92
lavalmi01,91.833517,69.0,60
lavalmi01,77.666822,45.0,72
lavalmi01,71.333476,54.0,97
lavalmi01,82.500165,72.75,75
lavalmi01,81.833497,56.25,26
lavalmi01,54.166775,19.5,39
adairje01,53.166773,76.5,153
adairje01,110.666888,114.75,87
adairje01,111.500223,65.25,141
adairje01,125.00025,105.75,151
adairje01,137.000274,113.25,105
adairje01,126.333586,78.75,112
adairje01,116.166899,84.0,45
adairje01,77.333488,33.75,108
lucrojo01,125.666918,109.5,176
kotsama01,150.500301,118.5,118
kotsama01,134.000268,88.5,169
kotsama01,150.166967,126.75,128
kotsama01,140.00028,96.0,190
kotsama01,165.833665,142.5,163
kotsama01,166.166999,122.25,138
kotsama01,155.00031,103.5,44
kotsama01,95.166857,33.0,111
kotsama01,93.166853,83.25,52
kotsama01,70.333474,39.0,78
kotsama01,74.833483,58.5,63
kotsama01,66.166799,47.25,37
ludwiry01,14.833363,6.75,81
ludwiry01,45.333424,60.75,161
ludwiry01,109.000218,120.75,129
ludwiry01,131.66693,96.75,123
ludwiry01,131.333596,92.25,116
ludwiry01,120.500241,87.0,116
ludwiry01,117.166901,87.0,31
mcclell01,38.666744,13.5,47
mcclell01,41.833417,35.25,48
mcclell01,42.666752,36.0,40
nunezab01,30.666728,15.0,79
nunezab01,55.666778,59.25,59
nunezab01,59.166785,44.25,77
nunezab01,71.333476,57.75,43
nunezab01,57.000114,32.25,120
nunezab01,87.166841,90.0,68
nunezab01,81.166829,51.0,59
stinnke01,12.333358,6.75,71
stinnke01,38.833411,53.25,66
stinnke01,58.166783,49.5,52
stinnke01,59.833453,39.0,48
stinnke01,52.333438,36.0,21
stinnke01,35.166737,15.75,44
stinnke01,37.000074,33.0,18
stinnke01,27.166721,13.5,32
stinnke01,29.333392,24.0,19
marisro01,133.166933,105.75,159
marisro01,146.166959,119.25,151
marisro01,152.000304,113.25,84
marisro01,118.833571,63.0,144
marisro01,125.166917,108.0,37
marisro01,80.500161,27.75,81
marisro01,76.833487,60.75,107
yountro01,165.500331,130.5,147
yountro01,158.33365,110.25,154
yountro01,155.00031,115.5,179
yountro01,165.333664,134.25,103
yountro01,136.833607,77.25,210
yountro01,169.167005,157.5,178
yountro01,176.167019,133.5,186
yountro01,187.333708,139.5,129
yountro01,156.166979,96.75,163
yountro01,155.500311,122.25,198
yountro01,174.833683,148.5,190
yountro01,188.167043,142.5,195
yountro01,193.833721,146.25,145
yountro01,169.167005,108.75,131
yountro01,146.333626,98.25,147
amaroru01,70.333474,41.25,47
amaroru01,58.166783,35.25,79
amaroru01,64.333462,59.25,39
amaroru01,53.666774,29.25,5
amaroru01,28.666724,3.75,93
amaroru01,54.666776,69.75,5
callaal01,113.33356,129.75,149
callaal01,143.000286,111.75,137
callaal01,147.000294,102.75,115
callaal01,128.000256,86.25,117
callaal01,119.666906,87.75,90
drewst01,150.333634,104.25,157
drewst01,154.500309,117.75,81
drewst01,116.000232,60.75,64
drewst01,85.166837,48.0,112
drewst01,90.833515,84.0,44
alleyge01,135.833605,129.75,158
alleyge01,157.666982,118.5,116
alleyge01,139.500279,87.0,70
alleyge01,100.0002,52.5,104
alleyge01,94.666856,78.0,79
alleyge01,85.833505,59.25,86
sundbji01,115.666898,99.0,144
sundbji01,133.000266,108.0,136
sundbji01,138.000276,102.0,138
sundbji01,138.33361,103.5,94
sundbji01,115.666898,70.5,118
sundbji01,113.33356,88.5,76
sundbji01,93.000186,57.0,91
sundbji01,90.500181,68.25,90
sundbji01,88.000176,67.5,91
sundbji01,90.666848,68.25,28
sundbji01,59.333452,21.0,39
musiast01,198.833731,150.0,195
musiast01,196.500393,146.25,179
musiast01,187.833709,134.25,184
musiast01,184.167035,138.0,176
musiast01,179.167025,132.0,159
musiast01,168.833671,119.25,87
musiast01,125.833585,65.25,91
musiast01,101.000202,68.25,107
musiast01,98.33353,80.25,143
halebo01,15.333364,5.25,10
halebo01,9.166685,7.5,21
hundlra01,113.500227,108.0,125
hundlra01,131.166929,93.75,133
hundlra01,132.166931,99.75,61
hundlra01,95.666858,45.75,7
hundlra01,46.000092,5.25,78
hundlra01,51.500103,58.5,83
hundlra01,68.666804,62.25,17
hundlra01,49.166765,12.75,37
hundlra01,38.000076,27.75,3
moellch01,44.166755,48.0,66
moellch01,59.333452,49.5,41
moellch01,53.166773,30.75,18
moellch01,33.666734,13.5,9
moellch01,17.333368,6.75,21
moellch01,16.500033,15.75,23
bocachi01,18.000036,0.75,22
bocachi01,17.500035,16.5,2
bocachi01,8.500017,1.5,3
footeba01,84.333502,61.5,19
footeba01,49.333432,14.25,9
footeba01,24.500049,6.75,109
footeba01,60.666788,81.75,48
footeba01,61.833457,36.0,26
mormaru01,12.333358,7.5,6
mormaru01,8.500017,4.5,7
mormaru01,7.166681,5.25,20
mormaru01,13.33336,15.0,1
barajro01,24.166715,27.0,48
barajro01,38.833411,36.0,89
barajro01,66.500133,66.75,104
barajro01,89.666846,78.0,88
barajro01,93.500187,66.0,28
barajro01,60.666788,21.0,87
barajro01,67.500135,65.25,97
barajro01,82.166831,72.75,75
barajro01,84.333502,56.25,70
meltobi01,141.66695,109.5,51
meltobi01,96.66686,38.25,155
meltobi01,118.833571,116.25,120
meltobi01,120.166907,90.0,123
meltobi01,127.333588,92.25,71
parkch01,4.833343,6.75,14
parkch01,10.166687,10.5,9
parkch01,10.666688,6.75,15
parkch01,12.833359,11.25,10
parkch01,11.500023,7.5,0
parkch01,5.833345,0.0,0
parkch01,1.66667,0.0,0
parkch01,0.0,0.0,5
parkch01,2.500005,3.75,11
parkch01,7.166681,8.25,0
parkch01,4.500009,0.0,1
parkch01,2.333338,0.75,2
alicelu01,74.333482,75.75,57
alicelu01,73.000146,42.75,113
alicelu01,92.333518,84.75,98
alicelu01,96.166859,73.5,98
alicelu01,100.500201,73.5,71
alicelu01,84.500169,53.25,33
alicelu01,56.500113,24.75,159
alicelu01,102.333538,119.25,106
escobyu01,140.833615,95.25,149
escobyu01,143.166953,111.75,141
escobyu01,141.333616,105.75,130
escobyu01,136.833607,97.5,123
lowelmi01,136.66694,117.0,165
lowelmi01,157.333648,123.75,136
lowelmi01,149.000298,102.0,175
lowelmi01,160.333654,131.25,118
lowelmi01,140.00028,88.5,163
lowelmi01,150.0003,122.25,191
lowelmi01,169.500339,143.25,115
lowelmi01,148.33363,86.25,129
murraed02,181.66703,139.5,111
murraed02,147.333628,83.25,174
murraed02,155.00031,130.5,178
murraed02,165.500331,133.5,180
murraed02,178.33369,135.0,173
murraed02,176.167019,129.75,151
murraed02,163.166993,113.25,171
murraed02,164.666996,128.25,171
murraed02,167.667002,128.25,147
murraed02,159.000318,110.25,184
murraed02,169.500339,138.0,150
murraed02,160.833655,112.5,144
murraed02,152.666972,108.0,174
murraed02,160.00032,130.5,110
murraed02,137.000274,82.5,141
murraed02,136.166939,105.75,147
nendi01,53.33344,39.0,17
ortizru01,12.833359,9.75,17
ortizru01,14.833363,12.75,18
ortizru01,16.833367,13.5,6
ortizru01,11.833357,4.5,7
ortizru01,8.500017,5.25,2
ortizru01,4.333342,1.5,3
ortizru01,3.33334,2.25,5
ordonre01,121.166909,100.5,25
ordonre01,77.833489,18.75,114
ordonre01,87.666842,85.5,117
ordonre01,100.666868,87.75,37
garcika01,38.666744,55.5,69
garcika01,60.00012,51.75,3
garcika01,36.833407,2.25,14
garcika01,19.500039,10.5,60
garcika01,35.166737,45.0,64
huntebr02,153.000306,132.75,151
huntebr02,158.666984,113.25,125
huntebr02,142.333618,93.75,64
huntebr02,98.833531,48.0,40
huntebr02,62.166791,30.0,54
burnije01,33.500067,39.75,139
burnije01,87.833509,104.25,160
burnije01,135.166937,120.0,126
burnije01,139.500279,94.5,131
burnije01,134.166935,98.25,141
burnije01,135.166937,105.75,103
burnije01,120.333574,77.25,111
burnije01,113.33356,83.25,153
burnije01,130.666928,114.75,156
leeca01,143.666954,97.5,181
leeca01,158.833651,135.75,180
leeca01,172.000344,135.0,164
leeca01,172.167011,123.0,187
leeca01,178.167023,140.25,190
leeca01,184.667036,142.5,137
leeca01,163.000326,102.75,183
leeca01,168.833671,137.25,149
leeca01,158.33365,111.75,161
figgich01,161.833657,139.5,161
figgich01,171.000342,120.75,146
figgich01,157.666982,109.5,125
figgich01,138.000276,93.75,183
figgich01,157.500315,137.25,156
figgich01,159.833653,117.0,54
figgich01,109.500219,40.5,30
tartada01,139.333612,135.0,139
tartada01,152.500305,104.25,118
tartada01,135.333604,88.5,84
tartada01,104.500209,63.0,153
tartada01,124.166915,114.75,112
tartada01,121.000242,84.0,128
tartada01,126.833587,96.0,102
tartada01,112.333558,76.5,66
tartada01,88.33351,49.5,120
roberry01,42.666752,63.75,13
roberry01,34.833403,9.75,120
roberry01,78.500157,90.0,103
roberry01,93.666854,77.25,40
crispco01,156.000312,133.5,109
crispco01,138.166943,81.75,141
crispco01,136.500273,105.75,102
crispco01,116.166899,76.5,41
crispco01,78.000156,30.75,81
crispco01,71.166809,60.75,140
crispco01,103.833541,105.0,118
crispco01,119.166905,88.5,134
crispco01,129.666926,100.5,114
mcreyke01,148.833631,120.75,163
mcreyke01,157.166981,122.25,159
mcreyke01,160.666988,119.25,148
mcreyke01,154.166975,111.0,140
mcreyke01,145.833625,105.0,135
mcreyke01,138.833611,101.25,92
mcreyke01,114.333562,69.0,86
richabo01,48.666764,33.75,141
richabo01,98.500197,105.75,116
richabo01,112.500225,87.0,173
richabo01,148.666964,129.75,209
richabo01,181.500363,156.75,167
richabo01,182.000364,125.25,181
richabo01,181.000362,135.75,164
dillast01,33.500067,21.75,47
dillast01,38.833411,35.25,55
dillast01,48.000096,41.25,26
chrisjo01,51.500103,49.5,33
chrisjo01,46.66676,24.75,163
chrisjo01,103.500207,122.25,109
hoffmgl01,103.500207,92.25,14
hoffmgl01,64.333462,10.5,77
hoffmgl01,63.666794,57.75,5
hoffmgl01,30.500061,3.75,40
palmeor01,40.333414,39.75,88
palmeor01,66.500133,66.0,73
palmeor01,74.666816,54.75,56
palmeor01,67.000134,42.0,79
palmeor01,70.333474,59.25,86
palmeor01,78.666824,64.5,32
palmeor01,57.833449,24.0,58
palmeor01,54.000108,43.5,30
ortizju01,24.500049,15.75,37
ortizju01,28.500057,27.75,52
ortizju01,41.833417,39.0,33
ortizju01,40.00008,24.75,50
ortizju01,44.666756,37.5,57
ortizju01,50.666768,42.75,28
ortizju01,41.333416,21.0,61
ortizju01,49.333432,45.75,55
brookhu01,129.833593,110.25,159
brookhu01,147.500295,119.25,163
brookhu01,159.000318,122.25,104
brookhu01,132.833599,78.0,113
brookhu01,118.33357,84.75,164
brookhu01,137.000274,123.0,145
brookhu01,146.000292,108.75,151
brookhu01,151.166969,113.25,85
brookhu01,117.000234,63.75,66
brookhu01,86.500173,49.5,48
brownto05,11.500023,6.0,12
brownto05,11.000022,9.0,7
brownto05,8.833351,5.25,7
brownto05,7.833349,5.25,12
brownto05,9.500019,9.0,7
brownto05,8.666684,5.25,8
brownto05,8.33335,6.0,2
kellydo01,53.166773,47.25,21
kellydo01,41.166749,15.75,48
kellydo01,41.500083,36.0,40
ramoswi01,63.666794,58.5,91
brideji01,29.666726,40.5,12
brideji01,24.500049,9.0,36
milleno01,44.333422,45.75,108
milleno01,80.833495,81.0,54
milleno01,73.166813,40.5,19
milleno01,45.500091,14.25,26
milleno01,28.33339,19.5,3
fordda01,144.166955,121.5,165
fordda01,156.66698,123.75,63
fordda01,113.500227,47.25,104
fordda01,100.500201,78.0,99
fordda01,94.666856,74.25,114
fordda01,107.333548,85.5,21
youngde03,142.666952,84.0,170
youngde03,150.166967,127.5,127
youngde03,138.833611,95.25,153
youngde03,147.166961,114.75,87
youngde03,115.666898,65.25,73
nunezed02,61.833457,59.25,51
colavro01,127.500255,111.0,151
colavro01,144.166955,113.25,138
colavro01,144.000288,103.5,169
colavro01,155.666978,126.75,164
colavro01,161.333656,123.0,162
colavro01,163.833661,121.5,161
colavro01,161.833657,120.75,170
colavro01,165.666998,127.5,127
colavro01,147.000294,95.25,88
johnsti01,51.500103,56.25,2
johnsti01,28.000056,1.5,19
kendaja01,128.666924,69.75,185
kendaja01,152.666972,138.75,161
kendaja01,157.666982,120.75,154
kendaja01,161.500323,115.5,191
kendaja01,173.667014,143.25,183
kendaja01,180.833695,137.25,163
kendaja01,174.333682,122.25,163
kendaja01,166.333666,122.25,113
kendaja01,138.000276,84.75,127
kendaja01,128.33359,95.25,109
catalfr01,77.333488,61.5,153
catalfr01,117.000234,114.75,57
catalfr01,93.166853,42.75,146
catalfr01,117.500235,109.5,73
catalfr01,94.666856,54.75,126
catalfr01,111.66689,94.5,131
catalfr01,119.666906,98.25,86
catalfr01,107.666882,64.5,68
catalfr01,84.500169,51.0,40
mabryjo01,128.500257,82.5,94
mabryjo01,110.500221,70.5,64
mabryjo01,81.66683,48.0,53
mabryjo01,63.500127,39.75,32
mabryjo01,44.333422,24.0,59
mabryjo01,49.000098,44.25,22
mabryjo01,36.000072,16.5,71
mabryjo01,52.666772,53.25,59
mabryjo01,56.833447,44.25,43
fletcsc01,78.33349,85.5,77
fletcsc01,86.833507,57.75,159
fletcsc01,124.166915,119.25,169
fletcsc01,150.333634,126.75,142
fletcsc01,153.833641,106.5,138
fletcsc01,144.500289,103.5,123
fletcsc01,131.166929,92.25,51
fletcsc01,89.500179,38.25,106
fletcsc01,90.500181,79.5,137
fletcsc01,112.333558,102.75,42
offerjo01,129.500259,119.25,51
offerjo01,101.66687,38.25,123
offerjo01,105.00021,92.25,170
offerjo01,134.500269,127.5,126
offerjo01,140.166947,94.5,191
offerjo01,165.833665,143.25,172
offerjo01,170.667008,129.0,115
offerjo01,146.66696,86.25,140
offerjo01,137.000274,105.0,66
offerjo01,98.833531,49.5,44
pedrodu01,191.000382,138.75,87
pedrodu01,140.666948,65.25,195
pedrodu01,157.333648,146.25,163
pedrodu01,161.000322,122.25,193
pedrodu01,183.3337,144.75,153
perryge01,41.833417,14.25,144
perryge01,86.833507,108.0,164
perryge01,133.166933,123.0,67
perryge01,112.166891,50.25,118
perryge01,108.666884,88.5,58
perryge01,79.500159,43.5,34
perryge01,56.000112,25.5,33
perryge01,37.500075,24.75,25
ginteke01,52.333438,69.0,101
vernomi01,176.833687,153.75,173
vernomi01,178.667024,129.75,162
vernomi01,172.833679,121.5,125
vernomi01,145.333624,93.75,65
vernomi01,101.166869,48.75,104
vernomi01,94.500189,78.0,20
olmedra01,10.166687,6.75,11
moralri01,18.500037,13.5,45
moralri01,32.833399,33.75,59
moralri01,47.500095,44.25,40
custja01,8.166683,0.0,1
custja01,3.666674,0.75,101
custja01,50.833435,75.75,111
custja01,89.333512,83.25,123
custja01,115.333564,92.25,95
gondeje01,24.666716,36.0,92
gondeje01,62.000124,69.0,33
gondeje01,55.166777,24.75,36
cantujo01,77.333488,21.75,174
cantujo01,113.833561,130.5,169
cantujo01,147.333628,126.75,121
castivi02,50.833435,32.25,163
castivi02,110.166887,122.25,191
castivi02,157.000314,143.25,186
castivi02,183.833701,139.5,206
castivi02,196.833727,154.5,169
castivi02,184.167035,126.75,73
castivi02,127.166921,54.75,140
castivi02,122.500245,105.0,126
castivi02,121.833577,94.5,150
castivi02,140.333614,112.5,158
castivi02,150.0003,118.5,125
casanra01,42.833419,42.75,50
casanra01,45.00009,37.5,16
casanra01,34.166735,12.0,1
casanra01,14.166695,0.75,20
grissma02,152.000304,135.0,188
grissma02,178.833691,141.0,137
grissma02,161.166989,102.75,142
grissma02,148.000296,106.5,207
grissma02,173.667014,155.25,146
grissma02,165.666998,109.5,147
grissma02,156.66698,110.25,161
grissma02,153.833641,120.75,145
grissma02,150.666968,108.75,99
grissma02,124.666916,74.25,95
grissma02,104.666876,71.25,176
grissma02,136.166939,132.0,157
smithch04,29.000058,1.5,107
smithch04,59.166785,80.25,122
smithch04,97.000194,91.5,104
smithch04,110.500221,78.0,95
smithch04,102.500205,71.25,16
mcgloly01,8.500017,5.25,15
mcgloly01,12.333358,11.25,2
mcgloly01,7.166681,1.5,3
mcgloly01,4.666676,2.25,16
mcgloly01,9.333352,12.0,10
mcgloly01,10.833355,7.5,1.0
wohlfji01,95.166857,67.5,73
wohlfji01,89.166845,54.75,97
wohlfji01,87.833509,72.75,35
wohlfji01,62.000124,26.25,46
wohlfji01,50.833435,34.5,54
wohlfji01,48.166763,40.5,11
wohlfji01,31.166729,8.25,64
wohlfji01,44.666756,48.0,39
wohlfji01,42.666752,29.25,64
wohlfji01,55.666778,48.0,24
woodwwo01,82.333498,90.0,97
woodwwo01,97.666862,72.75,33
woodwwo01,68.833471,24.75,63
woodwwo01,58.666784,47.25,59
gomezru01,13.833361,8.25,16
gomezru01,14.666696,12.0,14
gomezru01,14.166695,10.5,3
gomezru01,8.833351,2.25,1
gomezru01,3.833341,0.75,3
gilkebe01,133.3336,127.5,96
gilkebe01,124.000248,72.0,143
gilkebe01,131.833597,107.25,181
gilkebe01,154.166975,135.75,129
gilkebe01,148.666964,96.75,85
gilkebe01,115.666898,63.75,60
gilkebe01,79.833493,45.0,29
cabreme01,122.666912,77.25,133
cabreme01,125.666918,99.75,117
